student_id,skill_id,skill_name,proficiency,source
ST0146,SK038,Market Sizing,advanced,resume_parse_mock
ST0146,SK047,Public Speaking,advanced,resume_parse_mock
ST0147,SK050,Leadership,advanced,resume_parse_mock
ST0147,SK001,Python,beginner,resume_parse_mock
ST0147,SK051,Teamwork,beginner,resume_parse_mock
ST0148,SK050,Leadership,advanced,resume_parse_mock
ST0148,SK047,Public Speaking,intermediate,resume_parse_mock
ST0148,SK001,Python,intermediate,resume_parse_mock
ST0148,SK006,SQL,advanced,resume_parse_mock
ST0148,SK016,Statistics,beginner,resume_parse_mock
ST0148,SK051,Teamwork,beginner,resume_parse_mock
ST0149,SK052,Behavioral Interviewing,intermediate,resume_parse_mock
ST0149,SK002,Java,intermediate,resume_parse_mock
ST0149,SK020,Linux,advanced,resume_parse_mock
ST0149,SK019,Penetration Testing,advanced,resume_parse_mock
ST0149,SK014,Spark / Databricks,beginner,resume_parse_mock
ST0150,SK024,Circuit Design,beginner,resume_parse_mock
ST0150,SK012,Deep Learning,intermediate,resume_parse_mock
ST0150,SK021,Embedded Systems,beginner,resume_parse_mock
ST0150,SK007,Git,beginner,resume_parse_mock
ST0150,SK013,LLMs & AI Agents,advanced,resume_parse_mock
ST0150,SK050,Leadership,advanced,resume_parse_mock
ST0150,SK020,Linux,intermediate,resume_parse_mock
ST0150,SK023,MATLAB,advanced,resume_parse_mock
ST0150,SK010,System Design,advanced,resume_parse_mock
ST0151,SK054,Policy Analysis,beginner,resume_parse_mock
ST0151,SK047,Public Speaking,intermediate,resume_parse_mock
ST0151,SK016,Statistics,beginner,resume_parse_mock
ST0151,SK051,Teamwork,intermediate,resume_parse_mock
ST0152,SK037,Auditing,beginner,resume_parse_mock
ST0152,SK036,Financial Statement Analysis,advanced,resume_parse_mock
ST0152,SK001,Python,advanced,resume_parse_mock
ST0153,SK029,Excel Modeling,advanced,resume_parse_mock
ST0153,SK020,Linux,intermediate,resume_parse_mock
ST0153,SK011,Machine Learning,advanced,resume_parse_mock
ST0153,SK018,Network Security,advanced,resume_parse_mock
ST0153,SK028,User Research,advanced,resume_parse_mock
ST0154,SK032,Accounting Fundamentals,intermediate,resume_parse_mock
ST0154,SK031,DCF Valuation,advanced,resume_parse_mock
ST0154,SK033,LBO Modeling,beginner,resume_parse_mock
ST0154,SK050,Leadership,beginner,resume_parse_mock
ST0154,SK034,M&A Concepts,beginner,resume_parse_mock
ST0154,SK011,Machine Learning,intermediate,resume_parse_mock
ST0154,SK054,Policy Analysis,beginner,resume_parse_mock
ST0154,SK016,Statistics,beginner,resume_parse_mock
ST0155,SK032,Accounting Fundamentals,advanced,resume_parse_mock
ST0155,SK052,Behavioral Interviewing,beginner,resume_parse_mock
ST0155,SK031,DCF Valuation,advanced,resume_parse_mock
ST0155,SK033,LBO Modeling,advanced,resume_parse_mock
ST0155,SK038,Market Sizing,intermediate,resume_parse_mock
ST0155,SK016,Statistics,beginner,resume_parse_mock
ST0156,SK023,MATLAB,advanced,resume_parse_mock
ST0156,SK001,Python,advanced,resume_parse_mock
ST0156,SK016,Statistics,advanced,resume_parse_mock
ST0156,SK051,Teamwork,intermediate,resume_parse_mock
ST0157,SK039,Case Interviewing,intermediate,resume_parse_mock
ST0157,SK029,Excel Modeling,advanced,resume_parse_mock
ST0157,SK030,Financial Modeling,intermediate,resume_parse_mock
ST0157,SK036,Financial Statement Analysis,advanced,resume_parse_mock
ST0157,SK034,M&A Concepts,advanced,resume_parse_mock
ST0157,SK047,Public Speaking,advanced,resume_parse_mock
ST0157,SK016,Statistics,intermediate,resume_parse_mock
ST0158,SK008,Cloud (AWS/Azure/GCP),intermediate,resume_parse_mock
ST0158,SK013,LLMs & AI Agents,advanced,resume_parse_mock
ST0158,SK016,Statistics,advanced,resume_parse_mock
ST0158,SK028,User Research,intermediate,resume_parse_mock
ST0159,SK040,Business Strategy,intermediate,resume_parse_mock
ST0159,SK018,Network Security,advanced,resume_parse_mock
ST0159,SK019,Penetration Testing,intermediate,resume_parse_mock
ST0159,SK006,SQL,advanced,resume_parse_mock
ST0160,SK022,CAD (SolidWorks),beginner,resume_parse_mock
ST0160,SK023,MATLAB,advanced,resume_parse_mock
ST0160,SK053,Project Management,beginner,resume_parse_mock
ST0160,SK047,Public Speaking,advanced,resume_parse_mock
ST0160,SK025,Structural Analysis,advanced,resume_parse_mock
ST0160,SK051,Teamwork,intermediate,resume_parse_mock
ST0160,SK049,Technical Writing,beginner,resume_parse_mock
ST0161,SK052,Behavioral Interviewing,advanced,resume_parse_mock
ST0161,SK029,Excel Modeling,advanced,resume_parse_mock
ST0161,SK007,Git,beginner,resume_parse_mock
ST0161,SK050,Leadership,advanced,resume_parse_mock
ST0161,SK051,Teamwork,intermediate,resume_parse_mock
ST0162,SK023,MATLAB,intermediate,resume_parse_mock
ST0162,SK053,Project Management,intermediate,resume_parse_mock
ST0162,SK025,Structural Analysis,beginner,resume_parse_mock
ST0162,SK051,Teamwork,advanced,resume_parse_mock
ST0162,SK049,Technical Writing,beginner,resume_parse_mock
ST0163,SK032,Accounting Fundamentals,beginner,resume_parse_mock
ST0163,SK037,Auditing,beginner,resume_parse_mock
ST0163,SK052,Behavioral Interviewing,beginner,resume_parse_mock
ST0163,SK031,DCF Valuation,beginner,resume_parse_mock
ST0163,SK029,Excel Modeling,intermediate,resume_parse_mock
ST0163,SK033,LBO Modeling,beginner,resume_parse_mock
ST0163,SK034,M&A Concepts,intermediate,resume_parse_mock
ST0163,SK001,Python,advanced,resume_parse_mock
ST0164,SK052,Behavioral Interviewing,advanced,resume_parse_mock
ST0164,SK003,C/C++,beginner,resume_parse_mock
ST0164,SK024,Circuit Design,advanced,resume_parse_mock
ST0164,SK021,Embedded Systems,intermediate,resume_parse_mock
ST0164,SK047,Public Speaking,advanced,resume_parse_mock
ST0164,SK051,Teamwork,advanced,resume_parse_mock
ST0165,SK040,Business Strategy,intermediate,resume_parse_mock
ST0165,SK022,CAD (SolidWorks),beginner,resume_parse_mock
ST0165,SK030,Financial Modeling,advanced,resume_parse_mock
ST0165,SK051,Teamwork,intermediate,resume_parse_mock
ST0165,SK049,Technical Writing,intermediate,resume_parse_mock
ST0166,SK022,CAD (SolidWorks),beginner,resume_parse_mock
ST0166,SK050,Leadership,advanced,resume_parse_mock
ST0166,SK053,Project Management,beginner,resume_parse_mock
ST0166,SK047,Public Speaking,intermediate,resume_parse_mock
ST0166,SK025,Structural Analysis,advanced,resume_parse_mock
ST0166,SK051,Teamwork,intermediate,resume_parse_mock
ST0166,SK049,Technical Writing,intermediate,resume_parse_mock
ST0167,SK040,Business Strategy,intermediate,resume_parse_mock
ST0167,SK029,Excel Modeling,advanced,resume_parse_mock
ST0167,SK050,Leadership,beginner,resume_parse_mock
ST0167,SK038,Market Sizing,beginner,resume_parse_mock
ST0168,SK030,Financial Modeling,beginner,resume_parse_mock
ST0168,SK050,Leadership,intermediate,resume_parse_mock
ST0168,SK023,MATLAB,beginner,resume_parse_mock
ST0168,SK048,Networking,beginner,resume_parse_mock
ST0168,SK047,Public Speaking,beginner,resume_parse_mock
ST0168,SK016,Statistics,advanced,resume_parse_mock
ST0168,SK051,Teamwork,beginner,resume_parse_mock
ST0168,SK049,Technical Writing,advanced,resume_parse_mock
ST0169,SK024,Circuit Design,intermediate,resume_parse_mock
ST0169,SK009,Data Structures & Algorithms,beginner,resume_parse_mock
ST0169,SK018,Network Security,beginner,resume_parse_mock
ST0169,SK010,System Design,intermediate,resume_parse_mock
ST0170,SK052,Behavioral Interviewing,advanced,resume_parse_mock
ST0170,SK008,Cloud (AWS/Azure/GCP),beginner,resume_parse_mock
ST0170,SK012,Deep Learning,intermediate,resume_parse_mock
ST0170,SK013,LLMs & AI Agents,advanced,resume_parse_mock
ST0170,SK011,Machine Learning,intermediate,resume_parse_mock
ST0170,SK019,Penetration Testing,beginner,resume_parse_mock
ST0170,SK001,Python,intermediate,resume_parse_mock
ST0171,SK022,CAD (SolidWorks),advanced,resume_parse_mock
ST0171,SK029,Excel Modeling,advanced,resume_parse_mock
ST0171,SK050,Leadership,advanced,resume_parse_mock
ST0171,SK023,MATLAB,beginner,resume_parse_mock
ST0171,SK053,Project Management,intermediate,resume_parse_mock
ST0171,SK047,Public Speaking,beginner,resume_parse_mock
ST0171,SK025,Structural Analysis,beginner,resume_parse_mock
ST0172,SK022,CAD (SolidWorks),intermediate,resume_parse_mock
ST0172,SK050,Leadership,advanced,resume_parse_mock
ST0172,SK053,Project Management,beginner,resume_parse_mock
ST0172,SK047,Public Speaking,advanced,resume_parse_mock
ST0172,SK025,Structural Analysis,intermediate,resume_parse_mock
ST0172,SK051,Teamwork,intermediate,resume_parse_mock
ST0172,SK049,Technical Writing,intermediate,resume_parse_mock
ST0173,SK032,Accounting Fundamentals,advanced,resume_parse_mock
ST0173,SK037,Auditing,beginner,resume_parse_mock
ST0173,SK052,Behavioral Interviewing,advanced,resume_parse_mock
ST0173,SK039,Case Interviewing,beginner,resume_parse_mock
ST0173,SK031,DCF Valuation,intermediate,resume_parse_mock
ST0173,SK030,Financial Modeling,beginner,resume_parse_mock
ST0173,SK034,M&A Concepts,advanced,resume_parse_mock
ST0173,SK038,Market Sizing,advanced,resume_parse_mock
ST0174,SK031,DCF Valuation,advanced,resume_parse_mock
ST0174,SK029,Excel Modeling,intermediate,resume_parse_mock
ST0174,SK020,Linux,intermediate,resume_parse_mock
ST0174,SK006,SQL,intermediate,resume_parse_mock
ST0174,SK014,Spark / Databricks,advanced,resume_parse_mock
ST0174,SK051,Teamwork,beginner,resume_parse_mock
ST0175,SK039,Case Interviewing,beginner,resume_parse_mock
ST0175,SK029,Excel Modeling,beginner,resume_parse_mock
ST0175,SK030,Financial Modeling,intermediate,resume_parse_mock
ST0175,SK050,Leadership,intermediate,resume_parse_mock
ST0175,SK048,Networking,beginner,resume_parse_mock
ST0175,SK047,Public Speaking,advanced,resume_parse_mock
ST0175,SK016,Statistics,intermediate,resume_parse_mock
ST0176,SK015,Data Visualization,intermediate,resume_parse_mock
ST0176,SK043,Digital Marketing,beginner,resume_parse_mock
ST0176,SK050,Leadership,advanced,resume_parse_mock
ST0176,SK044,Market Research,advanced,resume_parse_mock
ST0176,SK047,Public Speaking,beginner,resume_parse_mock
ST0176,SK051,Teamwork,beginner,resume_parse_mock
ST0177,SK022,CAD (SolidWorks),intermediate,resume_parse_mock
ST0177,SK050,Leadership,advanced,resume_parse_mock
ST0177,SK053,Project Management,advanced,resume_parse_mock
ST0177,SK047,Public Speaking,advanced,resume_parse_mock
ST0177,SK025,Structural Analysis,beginner,resume_parse_mock
ST0177,SK051,Teamwork,intermediate,resume_parse_mock
ST0177,SK049,Technical Writing,advanced,resume_parse_mock
ST0178,SK036,Financial Statement Analysis,intermediate,resume_parse_mock
ST0178,SK034,M&A Concepts,intermediate,resume_parse_mock
ST0178,SK051,Teamwork,advanced,resume_parse_mock
ST0179,SK032,Accounting Fundamentals,intermediate,resume_parse_mock
ST0179,SK040,Business Strategy,intermediate,resume_parse_mock
ST0179,SK054,Policy Analysis,intermediate,resume_parse_mock
ST0179,SK001,Python,advanced,resume_parse_mock
ST0179,SK014,Spark / Databricks,beginner,resume_parse_mock
ST0180,SK008,Cloud (AWS/Azure/GCP),advanced,resume_parse_mock
ST0180,SK015,Data Visualization,advanced,resume_parse_mock
ST0180,SK043,Digital Marketing,intermediate,resume_parse_mock
ST0180,SK050,Leadership,intermediate,resume_parse_mock
ST0180,SK044,Market Research,beginner,resume_parse_mock
ST0180,SK047,Public Speaking,beginner,resume_parse_mock
ST0180,SK051,Teamwork,beginner,resume_parse_mock
ST0181,SK023,MATLAB,intermediate,resume_parse_mock
ST0181,SK047,Public Speaking,beginner,resume_parse_mock
ST0181,SK025,Structural Analysis,advanced,resume_parse_mock
ST0182,SK037,Auditing,advanced,resume_parse_mock
ST0182,SK052,Behavioral Interviewing,beginner,resume_parse_mock
ST0182,SK036,Financial Statement Analysis,beginner,resume_parse_mock
ST0183,SK026,Lab Research Methods,intermediate,resume_parse_mock
ST0183,SK047,Public Speaking,advanced,resume_parse_mock
ST0183,SK001,Python,beginner,resume_parse_mock
ST0183,SK016,Statistics,intermediate,resume_parse_mock
ST0183,SK051,Teamwork,advanced,resume_parse_mock
ST0183,SK049,Technical Writing,beginner,resume_parse_mock
ST0184,SK015,Data Visualization,intermediate,resume_parse_mock
ST0184,SK044,Market Research,advanced,resume_parse_mock
ST0184,SK054,Policy Analysis,advanced,resume_parse_mock
ST0184,SK047,Public Speaking,beginner,resume_parse_mock
ST0184,SK049,Technical Writing,intermediate,resume_parse_mock
ST0185,SK008,Cloud (AWS/Azure/GCP),beginner,resume_parse_mock
ST0185,SK018,Network Security,advanced,resume_parse_mock
ST0185,SK019,Penetration Testing,intermediate,resume_parse_mock
ST0185,SK053,Project Management,intermediate,resume_parse_mock
ST0185,SK042,Supply Chain Analytics,beginner,resume_parse_mock
ST0185,SK017,Tableau / Power BI,intermediate,resume_parse_mock
ST0186,SK052,Behavioral Interviewing,advanced,resume_parse_mock
ST0186,SK003,C/C++,intermediate,resume_parse_mock
ST0186,SK021,Embedded Systems,intermediate,resume_parse_mock
ST0186,SK018,Network Security,beginner,resume_parse_mock
ST0186,SK047,Public Speaking,advanced,resume_parse_mock
ST0186,SK001,Python,advanced,resume_parse_mock
ST0187,SK039,Case Interviewing,beginner,resume_parse_mock
ST0187,SK038,Market Sizing,intermediate,resume_parse_mock
ST0187,SK053,Project Management,intermediate,resume_parse_mock
ST0187,SK047,Public Speaking,intermediate,resume_parse_mock
ST0187,SK014,Spark / Databricks,intermediate,resume_parse_mock
ST0187,SK017,Tableau / Power BI,beginner,resume_parse_mock
ST0187,SK051,Teamwork,intermediate,resume_parse_mock
ST0188,SK008,Cloud (AWS/Azure/GCP),advanced,resume_parse_mock
ST0188,SK012,Deep Learning,intermediate,resume_parse_mock
ST0188,SK047,Public Speaking,intermediate,resume_parse_mock
ST0188,SK014,Spark / Databricks,beginner,resume_parse_mock
ST0189,SK015,Data Visualization,advanced,resume_parse_mock
ST0189,SK043,Digital Marketing,advanced,resume_parse_mock
ST0189,SK027,Figma,intermediate,resume_parse_mock
ST0189,SK047,Public Speaking,intermediate,resume_parse_mock
ST0189,SK016,Statistics,intermediate,resume_parse_mock
ST0189,SK051,Teamwork,advanced,resume_parse_mock
ST0189,SK028,User Research,intermediate,resume_parse_mock
ST0190,SK012,Deep Learning,intermediate,resume_parse_mock
ST0190,SK011,Machine Learning,advanced,resume_parse_mock
ST0190,SK053,Project Management,advanced,resume_parse_mock
ST0190,SK014,Spark / Databricks,advanced,resume_parse_mock
ST0191,SK022,CAD (SolidWorks),advanced,resume_parse_mock
ST0191,SK050,Leadership,advanced,resume_parse_mock
ST0191,SK023,MATLAB,beginner,resume_parse_mock
ST0191,SK053,Project Management,intermediate,resume_parse_mock
ST0191,SK025,Structural Analysis,advanced,resume_parse_mock
ST0191,SK049,Technical Writing,advanced,resume_parse_mock
ST0192,SK026,Lab Research Methods,advanced,resume_parse_mock
ST0192,SK050,Leadership,beginner,resume_parse_mock
ST0192,SK023,MATLAB,beginner,resume_parse_mock
ST0192,SK051,Teamwork,advanced,resume_parse_mock
ST0193,SK029,Excel Modeling,intermediate,resume_parse_mock
ST0193,SK020,Linux,advanced,resume_parse_mock
ST0193,SK018,Network Security,advanced,resume_parse_mock
ST0193,SK019,Penetration Testing,beginner,resume_parse_mock
ST0193,SK041,Product Roadmapping,advanced,resume_parse_mock
ST0193,SK053,Project Management,advanced,resume_parse_mock
ST0193,SK047,Public Speaking,intermediate,resume_parse_mock
ST0193,SK001,Python,advanced,resume_parse_mock
ST0193,SK014,Spark / Databricks,beginner,resume_parse_mock
ST0194,SK026,Lab Research Methods,beginner,resume_parse_mock
ST0194,SK050,Leadership,intermediate,resume_parse_mock
ST0194,SK023,MATLAB,beginner,resume_parse_mock
ST0194,SK001,Python,advanced,resume_parse_mock
ST0194,SK016,Statistics,intermediate,resume_parse_mock
ST0194,SK051,Teamwork,beginner,resume_parse_mock
ST0195,SK022,CAD (SolidWorks),advanced,resume_parse_mock
ST0195,SK050,Leadership,advanced,resume_parse_mock
ST0195,SK023,MATLAB,intermediate,resume_parse_mock
ST0195,SK025,Structural Analysis,beginner,resume_parse_mock
ST0195,SK051,Teamwork,beginner,resume_parse_mock
ST0195,SK049,Technical Writing,advanced,resume_parse_mock
ST0196,SK032,Accounting Fundamentals,beginner,resume_parse_mock
ST0196,SK039,Case Interviewing,beginner,resume_parse_mock
ST0196,SK033,LBO Modeling,beginner,resume_parse_mock
ST0196,SK050,Leadership,advanced,resume_parse_mock
ST0197,SK026,Lab Research Methods,beginner,resume_parse_mock
ST0197,SK050,Leadership,beginner,resume_parse_mock
ST0197,SK001,Python,advanced,resume_parse_mock
ST0197,SK016,Statistics,intermediate,resume_parse_mock
ST0197,SK051,Teamwork,advanced,resume_parse_mock
ST0198,SK003,C/C++,advanced,resume_parse_mock
ST0198,SK015,Data Visualization,intermediate,resume_parse_mock
ST0198,SK047,Public Speaking,advanced,resume_parse_mock
ST0198,SK001,Python,intermediate,resume_parse_mock
ST0198,SK006,SQL,beginner,resume_parse_mock
ST0198,SK014,Spark / Databricks,beginner,resume_parse_mock
ST0198,SK051,Teamwork,advanced,resume_parse_mock
ST0199,SK052,Behavioral Interviewing,intermediate,resume_parse_mock
ST0199,SK029,Excel Modeling,beginner,resume_parse_mock
ST0199,SK034,M&A Concepts,beginner,resume_parse_mock
ST0199,SK048,Networking,intermediate,resume_parse_mock
ST0199,SK054,Policy Analysis,intermediate,resume_parse_mock
ST0200,SK050,Leadership,beginner,resume_parse_mock
ST0200,SK023,MATLAB,advanced,resume_parse_mock
ST0200,SK053,Project Management,advanced,resume_parse_mock
ST0200,SK047,Public Speaking,advanced,resume_parse_mock
ST0200,SK025,Structural Analysis,beginner,resume_parse_mock
ST0200,SK049,Technical Writing,intermediate,resume_parse_mock
ST0201,SK031,DCF Valuation,intermediate,resume_parse_mock
ST0201,SK038,Market Sizing,intermediate,resume_parse_mock
ST0201,SK048,Networking,advanced,resume_parse_mock
ST0201,SK054,Policy Analysis,intermediate,resume_parse_mock
ST0201,SK047,Public Speaking,advanced,resume_parse_mock
ST0201,SK049,Technical Writing,intermediate,resume_parse_mock
ST0202,SK022,CAD (SolidWorks),intermediate,resume_parse_mock
ST0202,SK050,Leadership,intermediate,resume_parse_mock
ST0202,SK023,MATLAB,beginner,resume_parse_mock
ST0202,SK053,Project Management,beginner,resume_parse_mock
ST0202,SK047,Public Speaking,advanced,resume_parse_mock
ST0202,SK051,Teamwork,advanced,resume_parse_mock
ST0202,SK049,Technical Writing,intermediate,resume_parse_mock
ST0203,SK008,Cloud (AWS/Azure/GCP),intermediate,resume_parse_mock
ST0203,SK004,JavaScript,beginner,resume_parse_mock
ST0203,SK013,LLMs & AI Agents,intermediate,resume_parse_mock
ST0203,SK011,Machine Learning,intermediate,resume_parse_mock
ST0203,SK018,Network Security,beginner,resume_parse_mock
ST0203,SK010,System Design,intermediate,resume_parse_mock
ST0203,SK051,Teamwork,advanced,resume_parse_mock
ST0204,SK022,CAD (SolidWorks),advanced,resume_parse_mock
ST0204,SK029,Excel Modeling,intermediate,resume_parse_mock
ST0204,SK023,MATLAB,intermediate,resume_parse_mock
ST0204,SK038,Market Sizing,beginner,resume_parse_mock
ST0204,SK047,Public Speaking,beginner,resume_parse_mock
ST0204,SK014,Spark / Databricks,beginner,resume_parse_mock
ST0204,SK051,Teamwork,advanced,resume_parse_mock
ST0205,SK052,Behavioral Interviewing,intermediate,resume_parse_mock
ST0205,SK039,Case Interviewing,advanced,resume_parse_mock
ST0205,SK033,LBO Modeling,intermediate,resume_parse_mock
ST0205,SK050,Leadership,beginner,resume_parse_mock
ST0205,SK034,M&A Concepts,advanced,resume_parse_mock
ST0205,SK048,Networking,beginner,resume_parse_mock
ST0205,SK047,Public Speaking,beginner,resume_parse_mock
ST0205,SK001,Python,beginner,resume_parse_mock
ST0205,SK016,Statistics,beginner,resume_parse_mock
ST0206,SK040,Business Strategy,beginner,resume_parse_mock
ST0206,SK009,Data Structures & Algorithms,beginner,resume_parse_mock
ST0206,SK014,Spark / Databricks,advanced,resume_parse_mock
ST0206,SK016,Statistics,advanced,resume_parse_mock
ST0206,SK046,Stochastic Calculus,beginner,resume_parse_mock
ST0206,SK010,System Design,advanced,resume_parse_mock
ST0207,SK008,Cloud (AWS/Azure/GCP),beginner,resume_parse_mock
ST0207,SK012,Deep Learning,advanced,resume_parse_mock
ST0207,SK041,Product Roadmapping,intermediate,resume_parse_mock
ST0207,SK001,Python,beginner,resume_parse_mock
ST0207,SK006,SQL,beginner,resume_parse_mock
ST0207,SK014,Spark / Databricks,beginner,resume_parse_mock
ST0207,SK016,Statistics,advanced,resume_parse_mock
ST0207,SK028,User Research,advanced,resume_parse_mock
ST0208,SK039,Case Interviewing,advanced,resume_parse_mock
ST0208,SK008,Cloud (AWS/Azure/GCP),beginner,resume_parse_mock
ST0208,SK001,Python,advanced,resume_parse_mock
ST0208,SK014,Spark / Databricks,beginner,resume_parse_mock
ST0208,SK042,Supply Chain Analytics,beginner,resume_parse_mock
ST0208,SK028,User Research,advanced,resume_parse_mock
ST0209,SK013,LLMs & AI Agents,beginner,resume_parse_mock
ST0209,SK011,Machine Learning,intermediate,resume_parse_mock
ST0209,SK047,Public Speaking,advanced,resume_parse_mock
ST0209,SK006,SQL,beginner,resume_parse_mock
ST0209,SK014,Spark / Databricks,advanced,resume_parse_mock
ST0209,SK016,Statistics,beginner,resume_parse_mock
ST0210,SK050,Leadership,intermediate,resume_parse_mock
ST0210,SK054,Policy Analysis,advanced,resume_parse_mock
ST0210,SK016,Statistics,beginner,resume_parse_mock
ST0210,SK051,Teamwork,intermediate,resume_parse_mock
ST0210,SK049,Technical Writing,advanced,resume_parse_mock
ST0211,SK002,Java,intermediate,resume_parse_mock
ST0211,SK053,Project Management,beginner,resume_parse_mock
ST0211,SK047,Public Speaking,advanced,resume_parse_mock
ST0211,SK014,Spark / Databricks,beginner,resume_parse_mock
ST0211,SK016,Statistics,beginner,resume_parse_mock
ST0211,SK046,Stochastic Calculus,beginner,resume_parse_mock
ST0211,SK010,System Design,intermediate,resume_parse_mock
ST0212,SK022,CAD (SolidWorks),advanced,resume_parse_mock
ST0212,SK053,Project Management,intermediate,resume_parse_mock
ST0212,SK047,Public Speaking,beginner,resume_parse_mock
ST0212,SK051,Teamwork,intermediate,resume_parse_mock
ST0213,SK026,Lab Research Methods,intermediate,resume_parse_mock
ST0213,SK050,Leadership,intermediate,resume_parse_mock
ST0213,SK023,MATLAB,intermediate,resume_parse_mock
ST0213,SK001,Python,advanced,resume_parse_mock
ST0213,SK006,SQL,intermediate,resume_parse_mock
ST0213,SK049,Technical Writing,advanced,resume_parse_mock
ST0214,SK003,C/C++,intermediate,resume_parse_mock
ST0214,SK027,Figma,beginner,resume_parse_mock
ST0214,SK019,Penetration Testing,intermediate,resume_parse_mock
ST0214,SK047,Public Speaking,intermediate,resume_parse_mock
ST0214,SK001,Python,intermediate,resume_parse_mock
ST0214,SK046,Stochastic Calculus,beginner,resume_parse_mock
ST0215,SK032,Accounting Fundamentals,intermediate,resume_parse_mock
ST0215,SK037,Auditing,advanced,resume_parse_mock
ST0215,SK052,Behavioral Interviewing,advanced,resume_parse_mock
ST0215,SK029,Excel Modeling,intermediate,resume_parse_mock
ST0215,SK036,Financial Statement Analysis,beginner,resume_parse_mock
ST0216,SK008,Cloud (AWS/Azure/GCP),beginner,resume_parse_mock
ST0216,SK020,Linux,beginner,resume_parse_mock
ST0216,SK019,Penetration Testing,advanced,resume_parse_mock
ST0216,SK053,Project Management,advanced,resume_parse_mock
ST0216,SK047,Public Speaking,advanced,resume_parse_mock
ST0216,SK051,Teamwork,beginner,resume_parse_mock
ST0217,SK026,Lab Research Methods,intermediate,resume_parse_mock
ST0217,SK050,Leadership,intermediate,resume_parse_mock
ST0217,SK047,Public Speaking,beginner,resume_parse_mock
ST0217,SK001,Python,beginner,resume_parse_mock
ST0218,SK022,CAD (SolidWorks),intermediate,resume_parse_mock
ST0218,SK050,Leadership,advanced,resume_parse_mock
ST0218,SK053,Project Management,intermediate,resume_parse_mock
ST0218,SK047,Public Speaking,beginner,resume_parse_mock
ST0218,SK051,Teamwork,intermediate,resume_parse_mock
ST0218,SK049,Technical Writing,beginner,resume_parse_mock
ST0219,SK040,Business Strategy,advanced,resume_parse_mock
ST0219,SK001,Python,advanced,resume_parse_mock
ST0219,SK014,Spark / Databricks,advanced,resume_parse_mock
ST0220,SK003,C/C++,advanced,resume_parse_mock
ST0220,SK024,Circuit Design,beginner,resume_parse_mock
ST0220,SK021,Embedded Systems,advanced,resume_parse_mock
ST0220,SK050,Leadership,beginner,resume_parse_mock
ST0220,SK047,Public Speaking,advanced,resume_parse_mock
ST0220,SK051,Teamwork,intermediate,resume_parse_mock
ST0221,SK008,Cloud (AWS/Azure/GCP),beginner,resume_parse_mock
ST0221,SK009,Data Structures & Algorithms,beginner,resume_parse_mock
ST0221,SK007,Git,intermediate,resume_parse_mock
ST0221,SK002,Java,advanced,resume_parse_mock
ST0221,SK050,Leadership,beginner,resume_parse_mock
ST0221,SK001,Python,beginner,resume_parse_mock
ST0222,SK024,Circuit Design,intermediate,resume_parse_mock
ST0222,SK050,Leadership,beginner,resume_parse_mock
ST0222,SK023,MATLAB,intermediate,resume_parse_mock
ST0222,SK047,Public Speaking,advanced,resume_parse_mock
ST0222,SK051,Teamwork,intermediate,resume_parse_mock
ST0223,SK022,CAD (SolidWorks),advanced,resume_parse_mock
ST0223,SK023,MATLAB,advanced,resume_parse_mock
ST0223,SK053,Project Management,intermediate,resume_parse_mock
ST0223,SK049,Technical Writing,beginner,resume_parse_mock
ST0224,SK022,CAD (SolidWorks),beginner,resume_parse_mock
ST0224,SK050,Leadership,advanced,resume_parse_mock
ST0224,SK047,Public Speaking,advanced,resume_parse_mock
ST0224,SK025,Structural Analysis,advanced,resume_parse_mock
ST0224,SK051,Teamwork,beginner,resume_parse_mock
ST0225,SK052,Behavioral Interviewing,intermediate,resume_parse_mock
ST0225,SK008,Cloud (AWS/Azure/GCP),intermediate,resume_parse_mock
ST0225,SK007,Git,beginner,resume_parse_mock
ST0225,SK050,Leadership,intermediate,resume_parse_mock
ST0225,SK023,MATLAB,beginner,resume_parse_mock
ST0225,SK018,Network Security,beginner,resume_parse_mock
ST0225,SK047,Public Speaking,beginner,resume_parse_mock
ST0225,SK001,Python,beginner,resume_parse_mock
ST0226,SK050,Leadership,advanced,resume_parse_mock
ST0226,SK053,Project Management,beginner,resume_parse_mock
ST0226,SK047,Public Speaking,beginner,resume_parse_mock
ST0226,SK049,Technical Writing,beginner,resume_parse_mock
ST0227,SK050,Leadership,intermediate,resume_parse_mock
ST0227,SK023,MATLAB,advanced,resume_parse_mock
ST0227,SK053,Project Management,intermediate,resume_parse_mock
ST0227,SK047,Public Speaking,beginner,resume_parse_mock
ST0227,SK025,Structural Analysis,beginner,resume_parse_mock
ST0227,SK051,Teamwork,intermediate,resume_parse_mock
ST0227,SK049,Technical Writing,intermediate,resume_parse_mock
ST0228,SK052,Behavioral Interviewing,intermediate,resume_parse_mock
ST0228,SK040,Business Strategy,intermediate,resume_parse_mock
ST0228,SK039,Case Interviewing,advanced,resume_parse_mock
ST0228,SK030,Financial Modeling,advanced,resume_parse_mock
ST0228,SK033,LBO Modeling,advanced,resume_parse_mock
ST0228,SK001,Python,advanced,resume_parse_mock
ST0229,SK032,Accounting Fundamentals,beginner,resume_parse_mock
ST0229,SK037,Auditing,beginner,resume_parse_mock
ST0229,SK036,Financial Statement Analysis,intermediate,resume_parse_mock
